id_gene,Stock Number,Transgene,Status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously reported in DM?,Function,Previous ref to RNAi working?,Other species infertility phenotype?,Our DM pheno code,Others DM pheno code,MM pheno code,HS pheno code,Flybase link
FBgn0038723,62520,P{TRiP.HMJ24064}attP40,Pending,,,,,,,,,,No,Unknown (predicted GTP binding).,No ,,,,,,http://flybase.org/reports/FBgn0038723
FBgn0038742,v110335,P{KK100761}VIE-260B,Pending,,,,,,,,,,No,Short-chain acyl-CoA dehydrogenase.,Yes ,,,,,,http://flybase.org/reports/FBgn0038742
FBgn0038763,77179,P{TRiP.HMC06490}attP40,Pending,,,,,,,,,,No,N-acetylglucosaminylphosphatidylinositol deacetylase.,No ,,,,,,http://flybase.org/reports/FBgn0038763
FBgn0038811,v26397,P{GD11232}v26397,Pending,,,,,,,,,,No,Unknown (predicted pseudouridine synthase activity and RNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0038811
FBgn0038826,56972,P{TRiP.HMC04412}attP40,Pending,,,,,,,,,,No,RNA-binding protein that regulates the localization and translation of mRNAs involved in multiple processes (such as oocyte axis specification).,Yes ,,,,,,http://flybase.org/reports/FBgn0038826
FBgn0038862,38982,P{TRiP.HMS01898}attP40,Pending,,,,,,,,,,No,Protease involved in protein deubiquitination.,Yes ,,,,,,http://flybase.org/reports/FBgn0038862
FBgn0038872,v43211,P{GD5620}v43211,Pending,,,,,,,,,,No,Unknown (predicted RNA binding).,Yes,,,,,,http://flybase.org/reports/FBgn0038872
FBgn0038917,v100804,P{KK108746}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0038917
FBgn0038965,v17716,P{GD8136}v17716,Pending,,,,,,,,,,No,Protein kinase activator activity.,Yes ,,,,,,http://flybase.org/reports/FBgn0038965
FBgn0039019,v104893,P{KK112389}VIE-260B,Pending,,,,,,,,,,No,Chromatin binding protein that is involved in telomere capping and transcription regulation.,Yes ,,,,,,http://flybase.org/reports/FBgn0039019
FBgn0039068,v24481,P{GD198}v24481/TM3,Pending,,,,,,,,,,No,Unknown (peroxins gene group).,Yes ,,,,,,http://flybase.org/reports/FBgn0039068
FBgn0039147,51434,P{TRiP.HMC03147}attP2,Pending,,,,,,,,,,No,"Unknown (predicted damaged DNA binding, polyubiquitin modification-dependent protein binding and proteasome binding).",No ,,,,,,http://flybase.org/reports/FBgn0039147
FBgn0039229,51759,P{TRiP.HMC03311}attP2,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding and sequence-specific DNA binding).,No ,"Mouse infertility (for Safb1). Spermatogenesis defects, with abnormal hormonal levels (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1069606/)",,,H,,http://flybase.org/reports/FBgn0039229
FBgn0039234,57497,P{TRiP.HMC04812}attP40,Pending,,,,,,,,,,No,Transmembrane protein that is a key component of the _-secretase.,No ,,,,,,http://flybase.org/reports/FBgn0039234
FBgn0039420,v23009,P{GD12810}v23009/CyO,Pending,,,,,,,,,,No,Unknown (predicted dipeptidase activity).,No ,,,,,,http://flybase.org/reports/FBgn0039420
FBgn0039543,v108291,P{KK101255}VIE-260B,Pending,,,,,,,,,,No,Carnitine O-octanoyltransferase.,No ,,,,,,http://flybase.org/reports/FBgn0039543
FBgn0039698,77381,P{TRiP.HMC06512}attP40,Pending,,,,,,,,,,No,"3'(2'),5'-bisphosphate nucleotidase.",No ,,,,,,http://flybase.org/reports/FBgn0039698
FBgn0039767,v32517,P{GD8892}v32517,Pending,,,,,,,,,,No,Unknown (predicted ubiquitin protein ligase activity and ubiquitin-protein transferase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0039767
FBgn0039773,v108622,P{KK101867}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted Lys63-specific deubiquitinase activity and thiol-dependent ubiquitin-specific protease activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0039773
FBgn0039844,v14925,P{GD4651}v14925,Pending,,,,,,,,,,No,Unknown (predicted L-amino acid transmembrane transporter activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0039844
FBgn0039887,67988,P{TRiP.HMS05851}attP40,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0039887
FBgn0039943,55703,P{TRiP.HMC03926}attP40,Pending,,,,,,,,,,No,Unknown (predicted mRNA binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0039943
FBgn0040087,v103350,P{KK100066}VIE-260B,Pending,,,,,,,,,,No,Key protein of the early secretory pathway where it interacts with the Product of GM130 and Rab proteins. p115 depletion from S2 cells leads to a fragmentation of the Golgi but without impairing transport efficiency.,Yes ,,,,,,http://flybase.org/reports/FBgn0040087
FBgn0040634,v106778,P{KK108823}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0040634
FBgn0050291,v21120,P{GD10038}v21120,Pending,,,,,,,,,,No,Unknown (belongs to the CDK5RAP3 family). ,Yes ,,,,,,http://flybase.org/reports/FBgn0050291
FBgn0050423,62369,P{TRiP.HMJ23764}attP40,Pending,,,,,,,,,,No,Unknown (predicted signaling receptor binding).,No ,,,,,,http://flybase.org/reports/FBgn0050423
FBgn0051320,v106702,P{KK102625}VIE-260B,Pending,,,,,,,,,,"Yes. Defective cilia, spermiogenesis defect (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1004577)",Unknown (predicted dynein intermediate chain binding).,Yes ,,,B,,,http://flybase.org/reports/FBgn0051320
FBgn0051522,38952,P{TRiP.HMS01866}attP2,Pending,,,,,,,,,,No,Unknown (predicted fatty acid elongase activity).,No ,,,,,,http://flybase.org/reports/FBgn0051522
FBgn0051523,v45226,P{GD4631}v45226,Pending,,,,,,,,,,No,Unknown (predicted fatty acid elongase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0051523
FBgn0051619,55296,P{TRiP.HMC03983}attP2,Pending,,,,,,,,,,No,Protein involved in ventral cord development.,No ,,,,,,http://flybase.org/reports/FBgn0051619
FBgn0051961,v29359,P{GD14747}v29359,Pending,,,,,,,,,,No,Unknown (predicted tubulin binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0051961
FBgn0051989,v9402,P{GD913}v9402/TM3,Pending,,,,,,,,,,Yes. Meiotic defects (https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1000228),Chromatin binding (predicted methylated histone binding).,Yes ,,,A,,,http://flybase.org/reports/FBgn0051989
FBgn0052006,v47024,P{GD10430}v47024/TM3,Pending,,,,,,,,,,No,"Unknown (predicted DNA-binding transcription factor activity, RNA polymerase II-specific and sequence-specific DNA binding).",Yes  ,,,,,,http://flybase.org/reports/FBgn0052006
FBgn0052373,v101586,P{KK103913}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted calcium ion binding).,Yes ,,,,,,http://flybase.org/reports/FBgn0052373
FBgn0052626,v29873,P{GD15312}v29873,Pending,,,,,,,,,,No,AMP deaminase.,Yes ,,,,,,http://flybase.org/reports/FBgn0052626
FBgn0052671,v109230,P{KK116172}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted GTPase activity).,No ,,,,,,http://flybase.org/reports/FBgn0052671
FBgn0052673,in-house line,-,Pending,,,,,,,,,,No,Predicted to have GTPase activity,-,,,,,,http://flybase.org/reports/FBgn0052673
FBgn0053002,v46439,P{GD15985}v46439,Pending,,,,,,,,,,No,Unknown (predicted structural constituent of ribosome).,Yes ,,,,,,http://flybase.org/reports/FBgn0053002
FBgn0058191,v107687,P{KK113613}VIE-260B,Pending,,,,,,,,,,No,Unknown.,No ,,,,,,http://flybase.org/reports/FBgn0058191
FBgn0061469,v45875,P{GD450}v45875,Pending,,,,,,,,,,No,Founding member of the HECT-type ubiquitin E3 ligase family of enzymes. It is involved in the final step of conjugation of ubiquitin to its target substrates. It regulates protein degradation by targeting modified proteins to the proteasome or by regulating the proteasome activity through ubiquitination of its subunits,Yes ,,,,,,http://flybase.org/reports/FBgn0061469
FBgn0062411,v102136,P{KK110883}VIE-260B,Pending,,,,,,,,,,No,Copper ion transmembrane transporter activity (expressed in the male gonad; maintaines copper delivery during male spermatogenesis when the X chromosome is inactive).,No ,,,,,,http://flybase.org/reports/FBgn0062411
FBgn0062413,v46757,P{GD16726}v46757/TM3,Pending,,,,,,,,,,No,Plasma membrane protein that functions as a copper transporter.,Yes ,,,,,,http://flybase.org/reports/FBgn0062413
FBgn0067052,v109376,P{KK115626}VIE-260B,Pending,,,,,,,,,,No,Unknown (GTPase activity).,No ,,,,,,http://flybase.org/reports/FBgn0067052
FBgn0085370,v25197,P{GD8930}v25197,Pending,,,,,,,,,,No,"3',5'-cyclic-GMP phosphodiesterase.",Yes  ,,,,,,http://flybase.org/reports/FBgn0085370
FBgn0086134,v29686,P{GD15087}v29686,Pending,,,,,,,,,,No,Unknown (predicted to contribute to threonine-type endopeptidase activity).,Yes ,,,,,,http://flybase.org/reports/FBgn0086134
FBgn0086365,57583,P{TRiP.HMC04670}attP40,Pending,,,,,,,,,,No,"Organic cation transporter of the major facilitator superfamily, and a transcriptional target of the insulin receptor pathway.",No ,,,,,,http://flybase.org/reports/FBgn0086365
FBgn0086445,43981,P{TRiP.GL01591}attP2,Pending,,,,,,,,,,No,Unknown (predicted to contribute to RNA polymerase III general transcription factor activity).,No ,,,,,,http://flybase.org/reports/FBgn0086445
FBgn0086446,64679,P{TRiP.HMC05714}attP40,Pending,,,,,,,,,,No,Unknown (dynactin complex gene group).,No ,,,,,,http://flybase.org/reports/FBgn0086446
FBgn0243511,v21960,P{GD11446}v21960,Pending,,,,,,,,,,No,Actin filament binding.,Yes ,,,,,,http://flybase.org/reports/FBgn0243511
FBgn0259481,v107327,P{KK109159}VIE-260B,Pending,,,,,,,,,,No,Protein that belongs to the Mob1/phocein domain protein family.,No ,,,,,,http://flybase.org/reports/FBgn0259481
FBgn0259483,v40442,P{GD10957}v40442,Pending,,,,,,,,,,No,"Protein that contributes to microtubule organization, axonal transport, mitotic spindle assembly and regulation of Hippo signaling.",Yes ,,,,,,http://flybase.org/reports/FBgn0259483
FBgn0260933,65230,P{TRiP.HMC06091}attP40,Pending,,,,,,,,,,No,"IFT140 subunit of the IFT-A subcomplex. As such, it is a component of the conserved intraflagellar transport (IFT) mechanism.",No ,,,,,,http://flybase.org/reports/FBgn0260933
FBgn0261119,PNC stocks (Prp19),-,Pending,,,,,,,,,,No,Protein involved in chromatin organization and alternative mRNA splicing regulation,Yes,,,,,,http://flybase.org/reports/FBgn0261119
FBgn0261238,39057,P{TRiP.HMS01977}attP2,Pending,,,,,,,,,,No,Zinc finger/leucine zipper nuclear protein (involved in muscle development and male courtship behavior).,No ,,,,,,http://flybase.org/reports/FBgn0261238
FBgn0261792,55358,P{TRiP.HMC04045}attP40,Pending,,,,,,,,,,No,U1 snRNA-containing protein that initiates spliceosome assembly by binding to the 5' splice site in pre-mRNA.,Yes ,,,,,,http://flybase.org/reports/FBgn0261792
FBgn0262115,v19180,P{GD8804}v19180,Pending,,,,,,,,,,No,Unknown (belongs to the NARF protein family).,Yes ,,,,,,http://flybase.org/reports/FBgn0262115
FBgn0262123,in-house line,-,Pending,,,,,,,,,,No,Predicted to be involved in axonemal dynein complex assembly and cilium movement,-,Human infertility (CCDC40). PCD (https://onlinelibrary.wiley.com/doi/abs/10.1111/crj.12268),,,,B,http://flybase.org/reports/FBgn0262123
FBgn0262124,v103156,P{KK114110}VIE-260B,Pending,,,,,,,,,,No,Unknown (predicted transmembrane transporter activity).,Yes  ,,,,,,http://flybase.org/reports/FBgn0262124
FBgn0262593,v102218,P{KK111134}VIE-260B,Pending,,,,,,,,,,No,"Member of the Sh family and the structural alpha subunit of a delayed rectifier K[+] channel (Kv2). The product of Shab channel functions to regulate excitability in neurons and muscles, and transmitter release.",Yes  ,,,,,,http://flybase.org/reports/FBgn0262593
FBgn0262743,v22348,P{GD9797}v22348,Pending,,,,,,,,,,No,"Protein that functions in nuclear protein import, formation of the spindle apparatus and nuclear envelope assembly. It is also involved in biogenesis of the mitochondria.",Yes  ,,,,,,http://flybase.org/reports/FBgn0262743
FBgn0263593,v36006,P{GD14004}v36006,Pending,,,,,,,,,,No,Protein that plays a central role in fat body function and energy metabolism. It works as a phosphatidate phosphatase required for normal insulin pathway signaling.,Yes ,Mouse infertility (Lpin1). Possibly due to behavior impairment (http://www.jbc.org/content/266/18/11955.full.pdf),,,H,,http://flybase.org/reports/FBgn0263593
FBgn0263602,64907,P{TRiP.HMC05780}attP40,Pending,,,,,,,,,,"No, but predicted",Threonine-type endopeptidase involved in spermatogenesis and the defense response to Gram-negative bacteria.,No ,Mouse infertility (Tasp1). Spermiogenesis defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3947863/),,,B,,http://flybase.org/reports/FBgn0263602
FBgn0263772,v15480,P{GD5208}v15480,Pending,,,,,,,,,,No,Unknown (predicted DNA-binding transcription factor activity and RNA polymerase II-specific).,Yes ,,,,,,http://flybase.org/reports/FBgn0263772
FBgn0264975,v27201,P{GD14467}v27201,Pending,,,,,,,,,,No,Immunoglobulin domain-containing cell adhesion molecule that mediates cell-cell adhesion by forming homo- or heterophilic interactions.,Yes ,,,,,,http://flybase.org/reports/FBgn0264975
FBgn0265102,51904,P{TRiP.HMC03478}attP40,Pending,,,,,,,,,,No,Protein required for ciliogenesis.,No ,,,,,,http://flybase.org/reports/FBgn0265102
FBgn0265194,v30609,P{GD4541}v30609,Pending,,,,,,,,,,No,"Divalent inorganic cation transmembrane transporter activity. Intracellular phosphatidylinositol-3,5-bisphosphate-sensitive cation channel activity. Zinc ion transmembrane transporter activity.",Yes ,,,,,,http://flybase.org/reports/FBgn0265194
FBgn0265630,v28341,P{GD12727}v28341/TM3,Pending,,,,,,,,,,No,Nuclear protein that functions in Notch signaling pathway during imaginal disc development.,Yes ,,,,,,http://flybase.org/reports/FBgn0265630
FBgn0266268,v20804,P{GD9723}v20804/CyO,Pending,,,,,,,,,,No,Protoporphyrin ferrochelatase.,Yes ,,,,,,http://flybase.org/reports/FBgn0266268
FBgn0266465,57042,P{TRiP.HMS04487}attP40,Pending,,,,,,,,,,No,Serine/threonine kinase of the STE20 superfamily. It is the sole Drosophila germinal center kinase type 3 family member.,Yes,,,,,,http://flybase.org/reports/FBgn0266465
FBgn0267790,42665,P{TRiP.HMS02501}attP40,Pending,,,,,,,,,,Yes. Partial male sterility (https://dev.biologists.org/content/135/5/973),"Drosophila hnRNP M homolog. It binds to nos and osk mRNAs and plays a role in mRNA localization to the germ plasm by diffusion/entrapment during late stages of oogenesis. It also binds to exonic splicing enhancers on pre-mRNA targets, implicating it as a splicing factor.",No ,,,G,,,http://flybase.org/reports/FBgn0267790
FBgn0278608,v41029,P{GD4269}v41029,Pending,,,,,,,,,,Yes. Males have severe developmental defects and impaired fertility (https://onlinelibrary.wiley.com/doi/abs/10.1002/%28SICI%291520-6408%281998%2923%3A4%3C324%3A%3AAID-DVG7%3E3.0.CO%3B2-T),DNA/protein/TBP-class protein binding.,Yes ,,,H,,,http://flybase.org/reports/FBgn0278608
FBgn0283658,v48941,P{GD16843}v48941,Pending,,,,,,,,,,No,Dihydrolipoyllysine-residue acetyltransferase.,Yes ,,,,,,http://flybase.org/reports/FBgn0283658
FBgn0285911,v23769,{GD13782}v23769,Pending,,,,,,,,,,No,Subunit of a heterohexameric tethering complex known as homotypic fusion and protein sorting (HOPS).,Yes ,,,,,,http://flybase.org/reports/FBgn0285911
FBgn0000152,v6137,,Pending,,,,,,,,,,No (but meiotic defects in oocytes).,Member of transmembrane proteins with calcium-activated chloride activity. Axs product localizes to a membranous sheath that surrounds the oocyte meiosis I spindle,No ,,,,,,http://flybase.org/reports/FBgn0000152
FBgn0000181,v15453,,Pending,,,,,,,,,,No,β subunit of the nascent polypeptide-associated complex. Contributes to specification of the anterior/posterior axis of the egg.,Yes,,,,,,http://flybase.org/reports/FBgn0000181
FBgn0000253,v102004,,Pending,,,,,,,,,,No (but mating defective).,Calcium-binding messenger protein.,Yes,,,,,,http://flybase.org/reports/FBgn0000253
FBgn0000273,31277,,Pending,,,,,,,,,,No,Serine/threonine kinase.,Yes,Mouse infertility 2/3 (for Prkaca). Slight reduction of sperm counts and motility defects (https://academic.oup.com/mend/article/16/3/630/2741756),,,C,,http://flybase.org/reports/FBgn0000273
FBgn0000274,v30685,,Pending,,,,,,,,,,No,cAMP-dependent protein kinase.,Yes,Mouse infertility 3/3 (for Prkaca). Slight reduction of sperm counts and motility defects (https://academic.oup.com/mend/article/16/3/630/2741756),,,C,,http://flybase.org/reports/FBgn0000274
FBgn0001233,v7716,,Pending,,,,,,,,,,Yes. Defects from the spermatocyte stage onwards,Heat shock protein; unfolded protein binding.,Yes,Mouse infertility. Meiotic arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3013136/),,A,A,,http://flybase.org/reports/FBgn0001233
FBgn0002069,v7750,,Pending,,,,,,,,,,No,Aspartate-tRNA ligase.,Yes,,,,,,http://flybase.org/reports/FBgn0002069
FBgn0002183,v106049,,Pending,,,,,,,,,,No,Chromatin regulator.,Yes,,,,,,http://flybase.org/reports/FBgn0002183
FBgn0002906,v13310,,Pending,,,,,,,,,,"Yes. Male semi-sterile, meiotic defects (10.1126/science.291.5513.2600).",Important roles in repairing replication fork damage and double-strand breaks.,Yes,,,A,,,http://flybase.org/reports/FBgn0002906
FBgn0003041,v35349,,Pending,,,,,,,,,,Yes. Meiotic defects (10.1016/j.cub.2005.12.011)).,Rho guanine nucleotide exchange factor.,Yes,,,A,,,http://flybase.org/reports/FBgn0003041
FBgn0003317,55865,,Pending,,,,,,,,,,Yes. Male germ line stem cell defects,Type I BMP receptor.,Yes,,,D,,,http://flybase.org/reports/FBgn0003317
FBgn0003330,31612,,Pending,,,,,,,,,,No,Chromatin binding; ubiquitin protein ligase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0003330
FBgn0003559,55693,,Pending,,,,,,,,,,No,Protein involved in mRNA 3'-end processing and alternative poly(A) site utilization.,Yes,,,,,,http://flybase.org/reports/FBgn0003559
FBgn0003716,40937,,Pending,,,,,,,,,,Yes. Defects in early germ cells and spermatocytes (10.1016/j.cub.2003.10.063) (10.1016/j.cell.2010.11.022),Transforming growth factor beta type I receptor.,Yes,,,D,,,http://flybase.org/reports/FBgn0003716
FBgn0003890,64858,,Pending,,,,,,,,,,No,β-tubulin protein.,No,,,,,,http://flybase.org/reports/FBgn0003890
FBgn0003892,28795,,Pending,,,,,,,,,,No,Segment polarity gene that encodes a 12-pass transmembrane protein involved in Hh signalling regulation.,Yes,Mouse infertility (for Ptch1). Hypogonadism (hormone-related; https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6675546/),,,H,,http://flybase.org/reports/FBgn0003892
FBgn0004227,52933,,Pending,,,,,,,,,,No,mRNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0004227
FBgn0004360,29441,,Pending,,,,,,,,,,Yes. Defects in somatic component of the testis (10.1101/gad.12.8.1155)).,Frizzled binding.,No,,,H,,,http://flybase.org/reports/FBgn0004360
FBgn0004380,v16966,,Pending,,,,,,,,,,No,Kinesin-2α motor subunit of the heterotrimeric kinesin-2.,Yes,,,,,,http://flybase.org/reports/FBgn0004380
FBgn0004381,v27944,,Pending,,,,,,,,,,No,Kinesin-2β motor subunit of the heterotrimeric kinesin-2.,Yes,,,,,,http://flybase.org/reports/FBgn0004381
FBgn0004855,v11219,,Pending,,,,,,,,,,No,RNA polymerase II 15kD subunit.,Yes,,,,,,http://flybase.org/reports/FBgn0004855
FBgn0004875,42797,,Pending,,,,,,,,,,No,Regulation of germline mitoses.,No,,,,,,http://flybase.org/reports/FBgn0004875
FBgn0004876,57010,,Pending,,,,,,,,,,No,Serine/threonine kinase.,Yes,,,,,,http://flybase.org/reports/FBgn0004876
FBgn0004889,38899,,Pending,,,,,,,,,,"Yes. Meiotic defects (Chubykin, V.L., Omelyanchuk, L.V. (1997).",Regulatory subunit of protein phosphatase 2A (PP2A).,Yes,,,A,,,http://flybase.org/reports/FBgn0004889
FBgn0010194,34644,,Pending,,,,,,,,,,No,Member of the Wnt gene family and acts as a signalling ligand for the Ryk family.,Yes,,,,,,http://flybase.org/reports/FBgn0010194
FBgn0010280,v12600,,Pending,,,,,,,,,,No,Protein that forms part of the multisubunit basal transcription factor TFIIID.,Yes,,,,,,http://flybase.org/reports/FBgn0010280
FBgn0010328,27057,,Pending,,,,,,,,,,Yes. Male sterility reported,Chromatin-binding factor.,Yes,,,G,,,http://flybase.org/reports/FBgn0010328
FBgn0011205,v44157,,Pending,,,,,,,,,,Yes. Meiotic and post-meiotic defects (,Phosphorylates pantothenate (vitamin B5).,Yes,Mouse infertility. Spermiogenesis arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2117329/),,A,B,,http://flybase.org/reports/FBgn0011205
FBgn0011300,v853,,Pending,,,,,,,,,,No,Type I receptor for the activin-like ligands.,Yes,,,,,,http://flybase.org/reports/FBgn0011300
FBgn0011754,35311,,Pending,,,,,,,,,,No,Phosphorylase kinase γ.,Yes,,,,,,http://flybase.org/reports/FBgn0011754
FBgn0013548,v31484,,Pending,,,,,,,,,,Yes. Low fertilty,"Cdt2 protein, which functions as a substrate receptor for a Cul4-based E3 ubiquitin ligase.",Yes,,,G,,,http://flybase.org/reports/FBgn0013548
FBgn0013812,51511,,Pending,,,,,,,,,,No,Dynein heavy chain at 93AB: motor protein.,No,Mouse infertility. Sperm tail defects (http://jem.rupress.org/content/early/2019/10/25/jem.20182365),,,B,,http://flybase.org/reports/FBgn0013812
FBgn0014870,v28989,,Pending,,,,,,,,,,Yes. Meiotic and post-meiotic defects (10.1101/gad.948602)).,P-element somatic inhibitor: dual roles in RNA processing and transcriptional regulation.,Yes,,,A,,,http://flybase.org/reports/FBgn0014870
FBgn0015019,v36071,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,Yes,,,,,,http://flybase.org/reports/FBgn0015019
FBgn0015520,52934,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0015520
FBgn0015765,35244,,Pending,,,,,,,,,,No,p38a MAP kinase: member of the mitogen-activated protein kinases responsive to diverse stresses.,Yes,,,,,,http://flybase.org/reports/FBgn0015765
FBgn0017572,v34788,,Pending,,,,,,,,,,No,Protein involved in neuroblast asymmetric cell divisions.,Yes,,,,,,http://flybase.org/reports/FBgn0017572
FBgn0020255,v24835,,Pending,,,,,,,,,,Yes. Male sterile (10.1242/jcs.084855,GTPase activity.,Yes,,,G,,,http://flybase.org/reports/FBgn0020255
FBgn0020270,50628,,Pending,,,,,,,,,,No,Protein involved in the mitotic G2 DNA damage checkpoint and telomere capping.,No,,,,,,http://flybase.org/reports/FBgn0020270
FBgn0020278,v9248,,Pending,,,,,,,,,,"Yes. Male semi-sterile, with smaller testes",Regulator of G-protein signalling protein.,Yes,,,G,,,http://flybase.org/reports/FBgn0020278
FBgn0021967,v35437,,Pending,,,,,,,,,,No,NADH dehydrogenase.,Yes,,,,,,http://flybase.org/reports/FBgn0021967
FBgn0022338,v39137,,Pending,,,,,,,,,,No,Deoxynucleoside and thymidine kinase.,Yes,,,,,,http://flybase.org/reports/FBgn0022338
FBgn0022959,v27472,,Pending,,,,,,,,,,No,Unknown.,Yes,Mouse infertility (for Ybx2). Spermiogenesis defects (https://www.sciencedirect.com/science/article/pii/S030372070500465X?via%3Dihub),,,B,,http://flybase.org/reports/FBgn0022959
FBgn0023514,v32327,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0023514
FBgn0024846,35252,,Pending,,,,,,,,,,No,p38b MAP kinase: serine/threonine kinase.,Yes,,,,,,http://flybase.org/reports/FBgn0024846
FBgn0024921,v6543,,Pending,,,,,,,,,,No,Hh signalling regulation.,Yes,,,,,,http://flybase.org/reports/FBgn0024921
FBgn0025716,v24703,,Pending,,,,,,,,,,No,Brahma associated protein 55kD: member of two chromatin remodeling complexes.,Yes,,,,,,http://flybase.org/reports/FBgn0025716
FBgn0025837,No RNAi,,Pending,,,,,,,,,,No,"Peptidyltransferase, Glutathione gamma-glutamate hydrolase.",-,,,,,,http://flybase.org/reports/FBgn0025837
FBgn0026432,63606,,Pending,,,,,,,,,,No,Gamma-tubulin binding protein involved in the mitotic cell cycle.,No,,,,,,http://flybase.org/reports/FBgn0026432
FBgn0026679,v18742,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0026679
FBgn0027279,57520,,Pending,,,,,,,,,,No,"Inositol-hexakisphosphate kinase, Diphosphoinositol-pentakisphosphate kinase.",No,,,,,,http://flybase.org/reports/FBgn0027279
FBgn0027341,v24539,,Pending,,,,,,,,,,No,Glutamine:fructose-6-phosphate aminotransferase 1.,Yes,,,,,,http://flybase.org/reports/FBgn0287209
FBgn0027509,65170,,Pending,,,,,,,,,,No,"One of the tubulin folding cofactors, which assist in the formation of tubulin heterodimers.",No,,,,,,http://flybase.org/reports/FBgn0027509
FBgn0027518,62393,,Pending,,,,,,,,,,No,Component of the GATOR2 complex that promotes activation of the Crtc product and anabolic metabolism. It localizes to lysosomes and autolysosomes and regulates lysosome function.,No,,,,,,http://flybase.org/reports/FBgn0027518
FBgn0027580,v41577,,Pending,,,,,,,,,,No,Pyruvate carboxylase that regulates D-serine levels.,Yes,,,,,,http://flybase.org/reports/FBgn0027580
FBgn0027587,55640,,Pending,,,,,,,,,,No,ATP binding; protein kinase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0027587
FBgn0027864,51852,,Pending,,,,,,,,,,No,DNA glycosylase required for removal of 8-oxo guanines from nuclei.,No,,,,,,http://flybase.org/reports/FBgn0027864
FBgn0027950,44105,,Pending,,,,,,,,,,No,Methyl-CpG: involved in chromosome condensation and transcription repression.,Yes,,,,,,http://flybase.org/reports/FBgn0027950
FBgn0028292,v41602,,Pending,,,,,,,,,,No,Guanine nucleotide-exchange factor.,Yes,,,,,,http://flybase.org/reports/FBgn0028292
FBgn0028343,v24107,,Pending,,,,,,,,,,No,Important protein for proper development of the third instar larval CNS.,Yes,,,,,,http://flybase.org/reports/FBgn0028343
FBgn0028426,v43751,,Pending,,,,,,,,,,Yes. Pre-meiotic defects that compromise all subsequent stages of spermatogenesis (10.1016/j.ydbio.2013.07.005)).,Cleaves pre-tRNA molecules directly 3' to the discriminator. It has at least two biological roles - nuclear pre-tRNA processing and mitochondrial primary transcript processing.,Yes,,,D,,,http://flybase.org/reports/FBgn0028426
FBgn0028539,65080,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,Yes,,,,,,http://flybase.org/reports/FBgn0028539
FBgn0028684,53886,,Pending,,,,,,,,,,No,"Regulatory particle triple-A ATPase 5: component of the 26S proteasome, which degrades polyubiquitinated proteins in the cytoplasm and nucleus.",No,,,,,,http://flybase.org/reports/FBgn0028684
FBgn0028836,33663,,Pending,,,,,,,,,,Yes. Weak defects in germline enclosure and differentiation (10.1016/j.ydbio.2014.11.014).,Subunit 7 of the COP9 signalosome (CSN). The CSN plays a central role in the regulation of E3-cullin RING ubiquitin ligases.,Yes,Mouse infertility. Few details (https://www.mousephenotype.org/data/genes/MGI:1349400),,D,G,,http://flybase.org/reports/FBgn0028836
FBgn0028932,50671,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0028932
