,layer,id-i,id-j,gene-i,gene-j,weight-ij,other-layer,id-ortho-i,id-ortho-j,gene-ortho-i,gene-ortho-j,ortho-weight-ij
833,HS,ENSG00000079805,ENSG00000140600,DNM2,SH3GL3,0.979,MM,ENSMUSG00000033335,ENSMUSG00000030638,Dnm2,Sh3gl3,0.969
834,HS,ENSG00000079805,ENSG00000140600,DNM2,SH3GL3,0.979,DM,FBgn0003392,FBgn0038659,shi,EndoA,0.987
835,HS,ENSG00000079805,ENSG00000078269,DNM2,SYNJ2,0.951,MM,ENSMUSG00000040265,ENSMUSG00000023805,Dnm3,Synj2,0.933
836,HS,ENSG00000079805,ENSG00000078269,DNM2,SYNJ2,0.951,MM,ENSMUSG00000026825,ENSMUSG00000023805,Dnm1,Synj2,0.946
837,HS,ENSG00000079805,ENSG00000078269,DNM2,SYNJ2,0.951,MM,ENSMUSG00000033335,ENSMUSG00000023805,Dnm2,Synj2,0.951
838,HS,ENSG00000079805,ENSG00000096401,DNM2,CDC5L,0.984,MM,ENSMUSG00000040265,ENSMUSG00000023932,Dnm3,Cdc5l,0.628
839,HS,ENSG00000079805,ENSG00000096401,DNM2,CDC5L,0.984,MM,ENSMUSG00000026825,ENSMUSG00000023932,Dnm1,Cdc5l,0.741
840,HS,ENSG00000079805,ENSG00000096401,DNM2,CDC5L,0.984,MM,ENSMUSG00000033335,ENSMUSG00000023932,Dnm2,Cdc5l,0.85
841,HS,ENSG00000079805,ENSG00000096401,DNM2,CDC5L,0.984,DM,FBgn0003392,FBgn0265574,shi,Cdc5,0.754
842,HS,ENSG00000079805,ENSG00000085733,DNM2,CTTN,0.989,MM,ENSMUSG00000040265,ENSMUSG00000031078,Dnm3,Cttn,0.943
843,HS,ENSG00000079805,ENSG00000085733,DNM2,CTTN,0.989,MM,ENSMUSG00000026825,ENSMUSG00000031078,Dnm1,Cttn,0.962
844,HS,ENSG00000079805,ENSG00000085733,DNM2,CTTN,0.989,MM,ENSMUSG00000033335,ENSMUSG00000031078,Dnm2,Cttn,0.987
845,HS,ENSG00000079805,ENSG00000085733,DNM2,CTTN,0.989,DM,FBgn0003392,FBgn0025865,shi,Cortactin,0.982
846,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000040265,ENSMUSG00000075415,Dnm3,Fnbp1,0.942
847,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000040265,ENSMUSG00000039735,Dnm3,Fnbp1l,0.94
848,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000026825,ENSMUSG00000075415,Dnm1,Fnbp1,0.959
849,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000026825,ENSMUSG00000039735,Dnm1,Fnbp1l,0.943
850,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000033335,ENSMUSG00000075415,Dnm2,Fnbp1,0.959
851,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,MM,ENSMUSG00000033335,ENSMUSG00000039735,Dnm2,Fnbp1l,0.954
852,HS,ENSG00000079805,ENSG00000187239,DNM2,FNBP1,0.972,DM,FBgn0003392,FBgn0035533,shi,Cip4,0.988
853,HS,ENSG00000079805,ENSG00000130340,DNM2,SNX9,0.992,MM,ENSMUSG00000040265,ENSMUSG00000002365,Dnm3,Snx9,0.961
854,HS,ENSG00000079805,ENSG00000130340,DNM2,SNX9,0.992,MM,ENSMUSG00000026825,ENSMUSG00000002365,Dnm1,Snx9,0.986
855,HS,ENSG00000079805,ENSG00000130340,DNM2,SNX9,0.992,MM,ENSMUSG00000033335,ENSMUSG00000002365,Dnm2,Snx9,0.98
856,HS,ENSG00000079805,ENSG00000130340,DNM2,SNX9,0.992,DM,FBgn0003392,FBgn0040475,shi,SH3PX1,0.996
857,HS,ENSG00000166171,ENSG00000175792,DPCD,RUVBL1,0.909,MM,ENSMUSG00000041035,ENSMUSG00000030079,Gm17018,Ruvbl1,0.833
858,HS,ENSG00000166171,ENSG00000175792,DPCD,RUVBL1,0.909,DM,FBgn0035164,FBgn0040078,CG13901,pont,0.922
859,HS,ENSG00000166171,ENSG00000163075,DPCD,CFAP221,0.701,MM,ENSMUSG00000041035,ENSMUSG00000036962,Gm17018,Cfap221,0.706
860,HS,ENSG00000151023,ENSG00000172426,ENKUR,RSPH9,0.606,MM,ENSMUSG00000026679,ENSMUSG00000023966,Enkur,Rsph9,0.614
861,HS,ENSG00000151023,ENSG00000172426,ENKUR,RSPH9,0.606,DM,FBgn0062517,FBgn0051803,CG16984,CG31803,0.589
862,HS,ENSG00000151023,ENSG00000103021,ENKUR,CCDC113,0.712,MM,ENSMUSG00000026679,ENSMUSG00000036598,Enkur,Ccdc113,0.735
863,HS,ENSG00000151023,ENSG00000103021,ENKUR,CCDC113,0.712,DM,FBgn0062517,FBgn0031235,CG16984,CG13693,0.744
864,HS,ENSG00000151023,ENSG00000164675,ENKUR,IQUB,0.64,MM,ENSMUSG00000026679,ENSMUSG00000046192,Enkur,Iqub,0.656
865,HS,ENSG00000151023,ENSG00000164675,ENKUR,IQUB,0.64,DM,FBgn0062517,FBgn0038960,CG16984,CG13855,0.648
866,HS,ENSG00000151023,ENSG00000077327,ENKUR,SPAG6,0.585,MM,ENSMUSG00000026679,ENSMUSG00000022783,Enkur,Spag6l,0.608
867,HS,ENSG00000151023,ENSG00000158079,ENKUR,PTPDC1,0.626,MM,ENSMUSG00000026679,ENSMUSG00000038042,Enkur,Ptpdc1,0.654
868,HS,ENSG00000151023,ENSG00000203780,ENKUR,FANK1,0.57,MM,ENSMUSG00000026679,ENSMUSG00000053111,Enkur,Fank1,0.625
869,HS,ENSG00000151023,ENSG00000203780,ENKUR,FANK1,0.57,DM,FBgn0062517,FBgn0037229,CG16984,CG9766,0.547
870,HS,ENSG00000151023,ENSG00000165309,ENKUR,ARMC3,0.537,MM,ENSMUSG00000026679,ENSMUSG00000037683,Enkur,Armc3,0.539
871,HS,ENSG00000151023,ENSG00000175376,ENKUR,EIF1AD,0.545,MM,ENSMUSG00000026679,ENSMUSG00000024841,Enkur,Eif1ad,0.581
872,HS,ENSG00000151023,ENSG00000156042,ENKUR,CFAP70,0.616,MM,ENSMUSG00000026679,ENSMUSG00000039543,Enkur,Cfap70,0.639
873,HS,ENSG00000151023,ENSG00000145075,ENKUR,CCDC39,0.61,MM,ENSMUSG00000026679,ENSMUSG00000027676,Enkur,Ccdc39,0.652
874,HS,ENSG00000151023,ENSG00000145075,ENKUR,CCDC39,0.61,DM,FBgn0062517,FBgn0037276,CG16984,CG17387,0.64
875,HS,ENSG00000151023,ENSG00000184988,ENKUR,TMEM106A,0.514,MM,ENSMUSG00000026679,ENSMUSG00000034947,Enkur,Tmem106a,0.57
876,HS,ENSG00000151023,ENSG00000187231,ENKUR,SESTD1,0.594,MM,ENSMUSG00000026679,ENSMUSG00000042272,Enkur,Sestd1,0.621
877,HS,ENSG00000151023,ENSG00000187231,ENKUR,SESTD1,0.594,DM,FBgn0062517,FBgn0035308,CG16984,CG15822,0.633
878,HS,ENSG00000151023,ENSG00000133640,ENKUR,LRRIQ1,0.634,MM,ENSMUSG00000026679,ENSMUSG00000019892,Enkur,Lrriq1,0.674
879,HS,ENSG00000151023,ENSG00000144935,ENKUR,TRPC1,0.711,MM,ENSMUSG00000026679,ENSMUSG00000032839,Enkur,Trpc1,0.523
880,HS,ENSG00000151023,ENSG00000166596,ENKUR,CFAP52,0.653,MM,ENSMUSG00000026679,ENSMUSG00000020904,Enkur,Cfap52,0.719
881,HS,ENSG00000151023,ENSG00000166596,ENKUR,CFAP52,0.653,DM,FBgn0062517,FBgn0035724,CG16984,CG10064,0.662
882,HS,ENSG00000151023,ENSG00000164323,ENKUR,CFAP97,0.582,MM,ENSMUSG00000026679,ENSMUSG00000031631,Enkur,Cfap97,0.543
883,HS,ENSG00000151023,ENSG00000213085,ENKUR,CFAP45,0.864,MM,ENSMUSG00000026679,ENSMUSG00000026546,Enkur,Cfap45,0.826
884,HS,ENSG00000151023,ENSG00000213085,ENKUR,CFAP45,0.864,DM,FBgn0062517,FBgn0029747,CG16984,CG5062,0.759
885,HS,ENSG00000151023,ENSG00000096093,ENKUR,EFHC1,0.574,MM,ENSMUSG00000026679,ENSMUSG00000041809,Enkur,Efhc1,0.602
886,HS,ENSG00000071859,ENSG00000189091,FAM50A,SF3B3,0.571,MM,ENSMUSG00000001962,ENSMUSG00000033732,Fam50a,Sf3b3,0.667
887,HS,ENSG00000071859,ENSG00000189091,FAM50A,SF3B3,0.571,DM,FBgn0039557,FBgn0035162,CG12259,Sf3b3,0.697
888,HS,ENSG00000071859,ENSG00000101150,FAM50A,TPD52L2,0.519,MM,ENSMUSG00000001962,ENSMUSG00000000827,Fam50a,Tpd52l2,0.563
889,HS,ENSG00000071859,ENSG00000101150,FAM50A,TPD52L2,0.519,DM,FBgn0039557,FBgn0034345,CG12259,CG5174,0.513
890,HS,ENSG00000071859,ENSG00000106244,FAM50A,PDAP1,0.53,MM,ENSMUSG00000001962,ENSMUSG00000029623,Fam50a,Pdap1,0.581
891,HS,ENSG00000102531,ENSG00000172987,FNDC3A,HPSE2,0.756,MM,ENSMUSG00000033487,ENSMUSG00000074852,Fndc3a,Hpse2,0.527
892,HS,ENSG00000102531,ENSG00000102547,FNDC3A,CAB39L,0.712,MM,ENSMUSG00000033487,ENSMUSG00000021981,Fndc3a,Cab39l,0.736
893,HS,ENSG00000102531,ENSG00000102547,FNDC3A,CAB39L,0.712,DM,FBgn0259735,FBgn0017572,CG42389,Mo25,0.625
894,HS,ENSG00000102531,ENSG00000101940,FNDC3A,WDR13,0.581,MM,ENSMUSG00000033487,ENSMUSG00000031166,Fndc3a,Wdr13,0.612
895,HS,ENSG00000102531,ENSG00000156162,FNDC3A,DPY19L4,0.522,MM,ENSMUSG00000033487,ENSMUSG00000045205,Fndc3a,Dpy19l4,0.553
896,HS,ENSG00000102531,ENSG00000146842,FNDC3A,TMEM209,0.651,MM,ENSMUSG00000033487,ENSMUSG00000029782,Fndc3a,Tmem209,0.738
897,HS,ENSG00000102531,ENSG00000146842,FNDC3A,TMEM209,0.651,DM,FBgn0259735,FBgn0036710,CG42389,CG6479,0.655
898,HS,ENSG00000102531,ENSG00000132549,FNDC3A,VPS13B,0.568,MM,ENSMUSG00000033487,ENSMUSG00000037646,Fndc3a,Vps13b,0.6
899,HS,ENSG00000102531,ENSG00000132549,FNDC3A,VPS13B,0.568,DM,FBgn0259735,FBgn0039727,CG42389,Vps13B,0.618
900,HS,ENSG00000102531,ENSG00000141699,FNDC3A,RETREG3,0.58,MM,ENSMUSG00000033487,ENSMUSG00000017802,Fndc3a,Retreg3,0.577
901,HS,ENSG00000102531,ENSG00000141699,FNDC3A,RETREG3,0.58,MM,ENSMUSG00000033487,ENSMUSG00000049339,Fndc3a,Retreg2,0.525
902,HS,ENSG00000102531,ENSG00000136147,FNDC3A,PHF11,0.647,MM,ENSMUSG00000033487,ENSMUSG00000091144,Fndc3a,Phf11c,0.555
903,HS,ENSG00000102531,ENSG00000136161,FNDC3A,RCBTB2,0.655,MM,ENSMUSG00000033487,ENSMUSG00000022106,Fndc3a,Rcbtb2,0.66
904,HS,ENSG00000129654,ENSG00000080298,FOXJ1,RFX3,0.932,MM,ENSMUSG00000034227,ENSMUSG00000024206,Foxj1,Rfx2,0.935
905,HS,ENSG00000129654,ENSG00000080298,FOXJ1,RFX3,0.932,MM,ENSMUSG00000034227,ENSMUSG00000040929,Foxj1,Rfx3,0.922
906,HS,ENSG00000129654,ENSG00000080298,FOXJ1,RFX3,0.932,DM,FBgn0052006,FBgn0020379,CG32006,Rfx,0.782
907,HS,ENSG00000129654,ENSG00000077327,FOXJ1,SPAG6,0.781,MM,ENSMUSG00000034227,ENSMUSG00000022783,Foxj1,Spag6l,0.838
908,HS,ENSG00000129654,ENSG00000077327,FOXJ1,SPAG6,0.781,MM,ENSMUSG00000034227,ENSMUSG00000037708,Foxj1,Spag6,0.766
909,HS,ENSG00000129654,ENSG00000111783,FOXJ1,RFX4,0.619,MM,ENSMUSG00000034227,ENSMUSG00000020037,Foxj1,Rfx4,0.618
910,HS,ENSG00000129654,ENSG00000158428,FOXJ1,CATIP,0.535,MM,ENSMUSG00000034227,ENSMUSG00000073650,Foxj1,Catip,0.562
911,HS,ENSG00000129654,ENSG00000158428,FOXJ1,CATIP,0.535,DM,FBgn0052006,FBgn0028903,CG32006,CG13243,0.674
912,HS,ENSG00000129654,ENSG00000087903,FOXJ1,RFX2,0.929,MM,ENSMUSG00000034227,ENSMUSG00000024206,Foxj1,Rfx2,0.935
913,HS,ENSG00000129654,ENSG00000087903,FOXJ1,RFX2,0.929,MM,ENSMUSG00000034227,ENSMUSG00000040929,Foxj1,Rfx3,0.922
914,HS,ENSG00000129654,ENSG00000087903,FOXJ1,RFX2,0.929,DM,FBgn0052006,FBgn0020379,CG32006,Rfx,0.782
915,HS,ENSG00000170296,ENSG00000163625,GABARAP,WDFY3,0.988,MM,ENSMUSG00000018567,ENSMUSG00000043940,Gabarap,Wdfy3,0.986
916,HS,ENSG00000170296,ENSG00000163625,GABARAP,WDFY3,0.988,MM,ENSMUSG00000018567,ENSMUSG00000051506,Gabarap,Wdfy4,0.819
917,HS,ENSG00000170296,ENSG00000163625,GABARAP,WDFY3,0.988,MM,ENSMUSG00000030161,ENSMUSG00000043940,Gabarapl1,Wdfy3,0.863
918,HS,ENSG00000170296,ENSG00000163625,GABARAP,WDFY3,0.988,MM,ENSMUSG00000030161,ENSMUSG00000051506,Gabarapl1,Wdfy4,0.819
919,HS,ENSG00000170296,ENSG00000163625,GABARAP,WDFY3,0.988,DM,FBgn0052672,FBgn0043362,Atg8a,bchs,0.986
920,HS,ENSG00000170296,ENSG00000197548,GABARAP,ATG7,0.997,MM,ENSMUSG00000018567,ENSMUSG00000030314,Gabarap,Atg7,0.995
921,HS,ENSG00000170296,ENSG00000197548,GABARAP,ATG7,0.997,MM,ENSMUSG00000030161,ENSMUSG00000030314,Gabarapl1,Atg7,0.994
922,HS,ENSG00000170296,ENSG00000197548,GABARAP,ATG7,0.997,DM,FBgn0052672,FBgn0034366,Atg8a,Atg7,0.999
923,HS,ENSG00000170296,ENSG00000188554,GABARAP,NBR1,0.978,MM,ENSMUSG00000018567,ENSMUSG00000017119,Gabarap,Nbr1,0.975
924,HS,ENSG00000170296,ENSG00000188554,GABARAP,NBR1,0.978,MM,ENSMUSG00000030161,ENSMUSG00000017119,Gabarapl1,Nbr1,0.956
925,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,MM,ENSMUSG00000018567,ENSMUSG00000032826,Gabarap,Ank2,0.703
926,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,MM,ENSMUSG00000018567,ENSMUSG00000069601,Gabarap,Ank3,0.776
927,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,MM,ENSMUSG00000030161,ENSMUSG00000032826,Gabarapl1,Ank2,0.708
928,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,MM,ENSMUSG00000030161,ENSMUSG00000069601,Gabarapl1,Ank3,0.778
929,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,DM,FBgn0052672,FBgn0011747,Atg8a,Ank,0.779
930,HS,ENSG00000170296,ENSG00000145362,GABARAP,ANK2,0.962,DM,FBgn0052672,FBgn0261788,Atg8a,Ank2,0.77
931,HS,ENSG00000170296,ENSG00000104765,GABARAP,BNIP3L,0.954,MM,ENSMUSG00000018567,ENSMUSG00000073198,Gabarap,Bnip3l-ps,0.948
932,HS,ENSG00000170296,ENSG00000104765,GABARAP,BNIP3L,0.954,MM,ENSMUSG00000030161,ENSMUSG00000073198,Gabarapl1,Bnip3l-ps,0.926
933,HS,ENSG00000170296,ENSG00000168397,GABARAP,ATG4B,0.997,MM,ENSMUSG00000018567,ENSMUSG00000026280,Gabarap,Atg4b,0.994
934,HS,ENSG00000170296,ENSG00000168397,GABARAP,ATG4B,0.997,MM,ENSMUSG00000030161,ENSMUSG00000026280,Gabarapl1,Atg4b,0.99
935,HS,ENSG00000170296,ENSG00000168397,GABARAP,ATG4B,0.997,DM,FBgn0052672,FBgn0031298,Atg8a,Atg4a,0.999
936,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000061099,ENSMUSG00000031233,Gapdhs,Pgk2,0.984
937,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000061099,ENSMUSG00000062070,Gapdhs,Pgk1,0.971
938,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000061099,ENSMUSG00000066632,Gapdhs,Pgk1-rs7,0.971
939,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000057666,ENSMUSG00000031233,Gapdh,Pgk2,0.968
940,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000057666,ENSMUSG00000062070,Gapdh,Pgk1,0.992
941,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,MM,ENSMUSG00000057666,ENSMUSG00000066632,Gapdh,Pgk1-rs7,0.987
942,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,DM,FBgn0001092,FBgn0031451,Gapdh2,CG9961,0.992
943,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,DM,FBgn0001092,FBgn0250906,Gapdh2,Pgk,0.999
944,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,DM,FBgn0034173,FBgn0031451,CG9010,CG9961,0.994
945,HS,ENSG00000105679,ENSG00000170950,GAPDHS,PGK2,0.99,DM,FBgn0034173,FBgn0250906,CG9010,Pgk,0.992
946,HS,ENSG00000105679,ENSG00000179636,GAPDHS,TPPP2,0.601,MM,ENSMUSG00000061099,ENSMUSG00000008813,Gapdhs,Tppp2,0.631
947,HS,ENSG00000105679,ENSG00000111669,GAPDHS,TPI1,0.995,MM,ENSMUSG00000061099,ENSMUSG00000023456,Gapdhs,Tpi1,0.982
948,HS,ENSG00000105679,ENSG00000111669,GAPDHS,TPI1,0.995,MM,ENSMUSG00000057666,ENSMUSG00000023456,Gapdh,Tpi1,0.997
949,HS,ENSG00000105679,ENSG00000111669,GAPDHS,TPI1,0.995,DM,FBgn0001092,FBgn0086355,Gapdh2,Tpi,0.999
950,HS,ENSG00000105679,ENSG00000111669,GAPDHS,TPI1,0.995,DM,FBgn0034173,FBgn0086355,CG9010,Tpi,0.997
951,HS,ENSG00000141013,ENSG00000089101,GAS8,CFAP61,0.656,DM,FBgn0029667,FBgn0050268,Gas8,CG30268,0.54
952,HS,ENSG00000141013,ENSG00000089101,GAS8,CFAP61,0.656,DM,FBgn0029667,FBgn0050275,Gas8,CG30275,0.54
953,HS,ENSG00000141013,ENSG00000139537,GAS8,CCDC65,0.881,MM,ENSMUSG00000040220,ENSMUSG00000003354,Gas8,Ccdc65,0.786
954,HS,ENSG00000141013,ENSG00000130363,GAS8,RSPH3,0.691,DM,FBgn0029667,FBgn0052392,Gas8,CG32392,0.7
955,HS,ENSG00000141013,ENSG00000158805,GAS8,ZNF276,0.725,MM,ENSMUSG00000040220,ENSMUSG00000001065,Gas8,Zfp276,0.729
956,HS,ENSG00000141013,ENSG00000163879,GAS8,DNALI1,0.804,MM,ENSMUSG00000040220,ENSMUSG00000042707,Gas8,Dnali1,0.767
957,HS,ENSG00000141013,ENSG00000163879,GAS8,DNALI1,0.804,DM,FBgn0029667,FBgn0037962,Gas8,CG6971,0.798
958,HS,ENSG00000141013,ENSG00000159625,GAS8,DRC7,0.719,MM,ENSMUSG00000040220,ENSMUSG00000031786,Gas8,Drc7,0.605
959,HS,ENSG00000141013,ENSG00000159625,GAS8,DRC7,0.719,DM,FBgn0029667,FBgn0083946,Gas8,lobo,0.716
960,HS,ENSG00000100031,ENSG00000006625,GGT1,GGCT,0.984,MM,ENSMUSG00000006345,ENSMUSG00000002797,Ggt1,Ggct,0.972
961,HS,ENSG00000100031,ENSG00000006625,GGT1,GGCT,0.984,MM,ENSMUSG00000027603,ENSMUSG00000002797,Ggt7,Ggct,0.904
962,HS,ENSG00000100031,ENSG00000117862,GGT1,TXNDC12,0.902,MM,ENSMUSG00000006345,ENSMUSG00000028567,Ggt1,Txndc12,0.902
963,HS,ENSG00000100031,ENSG00000117862,GGT1,TXNDC12,0.902,MM,ENSMUSG00000027603,ENSMUSG00000028567,Ggt7,Txndc12,0.902
964,HS,ENSG00000100031,ENSG00000128683,GGT1,GAD1,0.921,MM,ENSMUSG00000006345,ENSMUSG00000023044,Ggt1,Csad,0.907
965,HS,ENSG00000100031,ENSG00000128683,GGT1,GAD1,0.921,MM,ENSMUSG00000027603,ENSMUSG00000023044,Ggt7,Csad,0.906
966,HS,ENSG00000100031,ENSG00000128683,GGT1,GAD1,0.921,DM,FBgn0030796,FBgn0036975,CG4829,CG5618,0.904
967,HS,ENSG00000100031,ENSG00000128683,GGT1,GAD1,0.921,DM,FBgn0030932,FBgn0036975,Ggt-1,CG5618,0.904
968,HS,ENSG00000100031,ENSG00000128683,GGT1,GAD1,0.921,DM,FBgn0025837,FBgn0036975,CG17636,CG5618,0.904
969,HS,ENSG00000100031,ENSG00000139631,GGT1,CSAD,0.906,MM,ENSMUSG00000006345,ENSMUSG00000023044,Ggt1,Csad,0.907
970,HS,ENSG00000100031,ENSG00000139631,GGT1,CSAD,0.906,MM,ENSMUSG00000027603,ENSMUSG00000023044,Ggt7,Csad,0.906
971,HS,ENSG00000100031,ENSG00000139631,GGT1,CSAD,0.906,DM,FBgn0030796,FBgn0036975,CG4829,CG5618,0.904
972,HS,ENSG00000100031,ENSG00000139631,GGT1,CSAD,0.906,DM,FBgn0030932,FBgn0036975,Ggt-1,CG5618,0.904
973,HS,ENSG00000100031,ENSG00000139631,GGT1,CSAD,0.906,DM,FBgn0025837,FBgn0036975,CG17636,CG5618,0.904
974,HS,ENSG00000100031,ENSG00000100983,GGT1,GSS,0.946,MM,ENSMUSG00000006345,ENSMUSG00000027610,Ggt1,Gss,0.943
975,HS,ENSG00000100031,ENSG00000100983,GGT1,GSS,0.946,MM,ENSMUSG00000027603,ENSMUSG00000027610,Ggt7,Gss,0.932
976,HS,ENSG00000100031,ENSG00000104687,GGT1,GSR,0.951,MM,ENSMUSG00000006345,ENSMUSG00000031584,Ggt1,Gsr,0.949
977,HS,ENSG00000100031,ENSG00000104687,GGT1,GSR,0.951,MM,ENSMUSG00000027603,ENSMUSG00000031584,Ggt7,Gsr,0.925
978,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,MM,ENSMUSG00000006345,ENSMUSG00000039682,Ggt1,Lap3,0.918
979,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,MM,ENSMUSG00000027603,ENSMUSG00000039682,Ggt7,Lap3,0.912
980,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0030796,FBgn0035915,CG4829,S-Lap1,0.663
981,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0030796,FBgn0052351,CG4829,S-Lap2,0.663
982,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0030932,FBgn0035915,Ggt-1,S-Lap1,0.663
983,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0030932,FBgn0052351,Ggt-1,S-Lap2,0.663
984,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0025837,FBgn0035915,CG17636,S-Lap1,0.663
985,HS,ENSG00000100031,ENSG00000002549,GGT1,LAP3,0.921,DM,FBgn0025837,FBgn0052351,CG17636,S-Lap2,0.663
986,HS,ENSG00000100031,ENSG00000001084,GGT1,GCLC,0.948,MM,ENSMUSG00000006345,ENSMUSG00000032350,Ggt1,Gclc,0.945
987,HS,ENSG00000100031,ENSG00000001084,GGT1,GCLC,0.948,MM,ENSMUSG00000027603,ENSMUSG00000032350,Ggt7,Gclc,0.925
988,HS,ENSG00000100031,ENSG00000001084,GGT1,GCLC,0.948,DM,FBgn0030796,FBgn0040319,CG4829,Gclc,0.926
989,HS,ENSG00000100031,ENSG00000001084,GGT1,GCLC,0.948,DM,FBgn0030932,FBgn0040319,Ggt-1,Gclc,0.926
990,HS,ENSG00000100031,ENSG00000001084,GGT1,GCLC,0.948,DM,FBgn0025837,FBgn0040319,CG17636,Gclc,0.926
991,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030796,FBgn0036186,CG4829,CG6071,0.9
992,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030796,FBgn0263236,CG4829,SP1029,0.652
993,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030796,FBgn0285963,CG4829,CG46339,0.9
994,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030796,FBgn0051445,CG4829,CG31445,0.9
995,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030932,FBgn0036186,Ggt-1,CG6071,0.9
996,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030932,FBgn0263236,Ggt-1,SP1029,0.652
997,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030932,FBgn0285963,Ggt-1,CG46339,0.9
998,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0030932,FBgn0051445,Ggt-1,CG31445,0.9
999,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0025837,FBgn0036186,CG17636,CG6071,0.9
1000,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0025837,FBgn0263236,CG17636,SP1029,0.652
1001,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0025837,FBgn0285963,CG17636,CG46339,0.9
1002,HS,ENSG00000100031,ENSG00000166825,GGT1,ANPEP,0.937,DM,FBgn0025837,FBgn0051445,CG17636,CG31445,0.9
1003,HS,ENSG00000100031,ENSG00000115419,GGT1,GLS,0.943,MM,ENSMUSG00000006345,ENSMUSG00000026103,Ggt1,Gls,0.856
1004,HS,ENSG00000100031,ENSG00000115419,GGT1,GLS,0.943,MM,ENSMUSG00000027603,ENSMUSG00000026103,Ggt7,Gls,0.817
1005,HS,ENSG00000100031,ENSG00000115419,GGT1,GLS,0.943,DM,FBgn0030796,FBgn0261625,CG4829,GLS,0.811
1006,HS,ENSG00000100031,ENSG00000115419,GGT1,GLS,0.943,DM,FBgn0030932,FBgn0261625,Ggt-1,GLS,0.811
1007,HS,ENSG00000100031,ENSG00000115419,GGT1,GLS,0.943,DM,FBgn0025837,FBgn0261625,CG17636,GLS,0.811
1008,HS,ENSG00000100031,ENSG00000149435,GGT1,GGTLC1,0.676,DM,FBgn0030932,FBgn0025837,Ggt-1,CG17636,0.904
1009,HS,ENSG00000100031,ENSG00000149435,GGT1,GGTLC1,0.676,DM,FBgn0025837,FBgn0030932,CG17636,Ggt-1,0.904
1010,HS,ENSG00000087460,ENSG00000108946,GNAS,PRKAR1A,0.979,MM,ENSMUSG00000027523,ENSMUSG00000020612,Gnas,Prkar1a,0.973
1011,HS,ENSG00000087460,ENSG00000108946,GNAS,PRKAR1A,0.979,DM,FBgn0001123,FBgn0259243,Galphas,Pka-R1,0.978
